document_url
https://en.wikipedia.org/wiki/Robert_De_Niro
https://en.wikipedia.org/wiki/Jack_Nicholson
https://en.wikipedia.org/wiki/Marlon_Brando
https://en.wikipedia.org/wiki/Denzel_Washington
https://en.wikipedia.org/wiki/Katharine_Hepburn
https://en.wikipedia.org/wiki/Humphrey_Bogart
https://en.wikipedia.org/wiki/Meryl_Streep
https://en.wikipedia.org/wiki/Daniel_Day-Lewis
https://en.wikipedia.org/wiki/Sidney_Poitier
https://en.wikipedia.org/wiki/Clark_Gable
https://en.wikipedia.org/wiki/Ingrid_Bergman
https://en.wikipedia.org/wiki/Tom_Hanks
https://en.wikipedia.org/wiki/Elizabeth_Taylor
https://en.wikipedia.org/wiki/Bette_Davis
https://en.wikipedia.org/wiki/Gregory_Peck
https://en.wikipedia.org/wiki/Leonardo_DiCaprio
https://en.wikipedia.org/wiki/Cate_Blanchett
https://en.wikipedia.org/wiki/Audrey_Hepburn
https://en.wikipedia.org/wiki/Spencer_Tracy
https://en.wikipedia.org/wiki/Kate_Winslet
https://en.wikipedia.org/wiki/Shah_Rukh_Khan
https://en.wikipedia.org/wiki/Viola_Davis
https://en.wikipedia.org/wiki/Sophia_Loren
https://en.wikipedia.org/wiki/Cary_Grant
https://en.wikipedia.org/wiki/Vivien_Leigh
https://en.wikipedia.org/wiki/Marilyn_Monroe
https://en.wikipedia.org/wiki/Laurence_Olivier
https://en.wikipedia.org/wiki/James_Stewart
https://en.wikipedia.org/wiki/Steve_McQueen
https://en.wikipedia.org/wiki/Diane_Keaton
https://en.wikipedia.org/wiki/Julia_Roberts
https://en.wikipedia.org/wiki/Jodie_Foster
https://en.wikipedia.org/wiki/Judy_Garland
https://en.wikipedia.org/wiki/Morgan_Freeman
https://en.wikipedia.org/wiki/Paul_Newman
https://en.wikipedia.org/wiki/Henry_Fonda
https://en.wikipedia.org/wiki/Catherine_Deneuve
https://en.wikipedia.org/wiki/Grace_Kelly
https://en.wikipedia.org/wiki/Helen_Mirren
https://en.wikipedia.org/wiki/James_Cagney
https://en.wikipedia.org/wiki/Angela_Bassett
https://en.wikipedia.org/wiki/Johnny_Depp
https://en.wikipedia.org/wiki/Greta_Garbo
https://en.wikipedia.org/wiki/Olivia_de_Havilland
https://en.wikipedia.org/wiki/Charles_Chaplin
https://en.wikipedia.org/wiki/Setsuko_Hara
https://en.wikipedia.org/wiki/Julie_Andrews
https://en.wikipedia.org/wiki/Montgomery_Clift
https://en.wikipedia.org/wiki/Isabelle_Huppert
https://en.wikipedia.org/wiki/Al_Pacino
https://en.wikipedia.org/wiki/Rita_Hayworth
https://en.wikipedia.org/wiki/Halle_Berry
https://en.wikipedia.org/wiki/James_Dean
https://en.wikipedia.org/wiki/Kirk_Douglas
https://en.wikipedia.org/wiki/Natalie_Wood
https://en.wikipedia.org/wiki/Marcello_Mastroianni
https://en.wikipedia.org/wiki/Joan_Crawford
https://en.wikipedia.org/wiki/Harrison_Ford
https://en.wikipedia.org/wiki/Susan_Sarandon
https://en.wikipedia.org/wiki/Gene_Kelly
https://en.wikipedia.org/wiki/Glenn_Close
https://en.wikipedia.org/wiki/Joan_Fontaine
https://en.wikipedia.org/wiki/Julianne_Moore
https://en.wikipedia.org/wiki/Will_Smith
https://en.wikipedia.org/wiki/Bruce_Lee
https://en.wikipedia.org/wiki/Regina_King
https://en.wikipedia.org/wiki/Angelina_Jolie
https://en.wikipedia.org/wiki/John_Wayne
https://en.wikipedia.org/wiki/Jane_Fonda
https://en.wikipedia.org/wiki/Charlton_Heston
https://en.wikipedia.org/wiki/Gary_Cooper
https://en.wikipedia.org/wiki/Anthony_Hopkins
https://en.wikipedia.org/wiki/Liv_Ullmann
https://en.wikipedia.org/wiki/Natalie_Portman
https://en.wikipedia.org/wiki/Gérard_Depardieu
https://en.wikipedia.org/wiki/Forest_Whitaker
https://en.wikipedia.org/wiki/Sandra_Bullock
https://en.wikipedia.org/wiki/Deborah_Kerr
https://en.wikipedia.org/wiki/Toshirô_Mifune
https://en.wikipedia.org/wiki/Dustin_Hoffman
https://en.wikipedia.org/wiki/Mohanlal
https://en.wikipedia.org/wiki/Emma_Thompson
https://en.wikipedia.org/wiki/Tom_Cruise
https://en.wikipedia.org/wiki/Michelle_Pfeiffer
https://en.wikipedia.org/wiki/Faye_Dunaway
https://en.wikipedia.org/wiki/Samuel_L._Jackson
https://en.wikipedia.org/wiki/Peter_O'Toole
https://en.wikipedia.org/wiki/Heath_Ledger
https://en.wikipedia.org/wiki/Penélope_Cruz
https://en.wikipedia.org/wiki/Nicole_Kidman
https://en.wikipedia.org/wiki/Chadwick_Boseman
https://en.wikipedia.org/wiki/Antonio_Banderas
https://en.wikipedia.org/wiki/Sigourney_Weaver
https://en.wikipedia.org/wiki/Salma_Hayek
https://en.wikipedia.org/wiki/Don_Cheadle
https://en.wikipedia.org/wiki/Frances_McDormand
https://en.wikipedia.org/wiki/Kathy_Bates
https://en.wikipedia.org/wiki/Omar_Sharif
https://en.wikipedia.org/wiki/Amy_Adams
https://en.wikipedia.org/wiki/Joaquin_Phoenix
